72421	28
72421	29
72421	28
72427	24
72424	21
72424	24
72429	28
72430	24
72434	28
72430	25
72424	28
72424	26
72421	21
72421	28
72421	28
72425	24
72425	28
72425	28
72427	28
72423	24
72421	28
72421	24
72420	24
72427	28
72428	28
72426	21
72424	24
72423	22
72433	28
72429	21
72431	21
72426	24
72421	18
72421	28
72421	28
72426	23
72424	28
72424	28
72430	28
72423	25
72421	28
72421	29
72420	28
72427	24
72424	24
72424	28
72424	24
72427	28
72434	28
72430	25
72431	21
72428	24
72421	24
72421	24
72421	24
72426	28
72429	28
72424	24
72426	27
72423	19
72421	28
72421	29
72421	28
72431	28
72427	23
72425	28
72424	28
72424	28
72434	28
72430	25
72425	28
72423	26
72421	24
72421	28
72421	28
72428	28
72426	23
72424	28
72427	28
72422	24
72421	28
72421	24
72420	24
72427	28
72424	23
72423	28
72426	28
72424	24
72434	28
72430	25
72425	28
72426	23
72422	28
72421	28
72421	28
72426	28
72424	21
72426	24
72426	24
72423	25
72421	28
72421	29
72421	28
72427	28
72424	24
72424	24
72423	28
72429	28
72434	24
72430	28
72427	24
72425	24
72421	28
72421	28
72421	28
72426	28
72425	28
72425	27
72427	28
72422	25
72421	24
72421	29
72421	21
72427	28
72427	24
72426	28
72424	28
72423	24
72434	28
72430	25
72424	18
72424	26
72421	24
72422	28
72421	28
72427	28
72430	28
72425	24
72426	28
72423	25
72421	28
72421	29
72420	28
72429	23
72426	28
72425	22
72424	28
72426	18
72433	29
72441	25
72435	24
72426	26
72421	28
72422	24
72421	28
72427	28
72425	23
72425	28
72429	23
72423	28
72421	28
72421	29
72421	21
72432	28
72425	28
72424	24
72425	28
72424	21
72434	28
72430	25
72425	24
72424	24
72422	24
72422	24
72421	28
72431	21
72427	28
72424	28
72425	28
72422	24
72421	23
72421	29
72420	28
72429	28
72424	28
72423	28
72425	28
72426	24
72434	28
72429	25
72425	28
72425	29
72422	28
72422	28
72421	28
72430	28
72424	24
72426	28
72425	28
72423	25
72421	28
72421	29
72421	28
72426	28
72424	28
72424	25
72425	28
72424	28
72430	28
72434	25
72428	28
72424	24
72424	28
72422	28
72421	23
72422	28
72428	28
72426	27
72427	24
72423	25
72421	28
72421	29
72421	23
72428	28
72424	24
72425	29
72426	26
72433	28
72434	28
72429	25
72424	19
72425	21
72422	24
72421	28
72421	28
72427	28
72426	28
72424	28
72425	28
72423	21
72421	28
72421	29
72421	21
72426	28
72424	24
72423	21
72427	28
72427	28
72434	29
72430	25
72430	28
72425	24
72421	28
72422	24
72421	24
72427	28
72427	23
72425	24
72424	21
72422	22
72421	28
72421	29
72421	28
72431	24
72427	21
72424	28
72426	24
72425	28
72434	24
72430	25
72424	18
72424	24
72421	28
72421	28
72421	24
72428	28
72428	28
72425	28
72424	28
72422	25
72421	28
72421	29
72421	28
72428	28
72424	21
72425	28
72425	28
72426	28
72433	28
72429	25
72425	28
72424	26
72422	24
72421	28
72421	28
72426	19
72427	28
72429	23
72427	21
72422	25
72421	28
72421	29
72421	28
72429	28
72425	24
72424	28
72428	28
72426	19
72434	28
72430	25
72424	21
72424	22
72422	28
72421	28
72421	28
72431	24
72428	28
72425	28
72426	28
72423	25
72421	21
72421	29
72420	21
72426	28
72424	21
72427	28
72425	28
72426	21
72434	24
72430	25
72433	24
72427	23
72421	21
72421	28
72421	28
72426	28
72427	24
72425	18
72424	28
72423	25
72421	28
72421	29
72421	24
72426	28
72424	24
72424	21
72426	28
72434	27
72434	28
72429	22
72431	28
72427	23
72422	24
72422	28
72421	28
72427	23
72425	24
72424	21
72425	28
72422	25
72421	28
72421	29
72421	28
72430	28
72431	28
72426	28
72430	21
72426	21
72434	28
72431	22
72425	24
72424	23
72421	28
72421	28
72421	28
72428	28
72428	21
72425	28
72427	24
72422	25
72421	28
72421	29
72421	28
72427	24
72424	22
72424	28
72426	28
72425	24
72434	28
72429	29
72426	28
72424	26
72421	28
72421	28
72421	28
72427	18
72427	28
72426	28
72426	28
72422	21
72421	29
72421	29
72421	28
72439	29
72432	28
72425	24
72425	24
72426	28
72433	23
72431	25
72430	28
72425	26
72421	21
72422	28
72421	21
72430	21
72426	28
72430	21
72426	23
72423	21
72421	21
72421	29
72421	28
72431	28
72426	24
72430	28
72428	28
72427	21
72433	23
72431	25
72426	28
72425	22
72422	28
72422	24
72421	28
72426	24
72424	24
72428	28
72424	28
72422	24
72421	28
72421	30
72421	24
72429	28
72424	28
72424	28
72423	24
72428	24
72434	28
72430	23
72431	28
72426	21
72421	28
72421	24
72421	28
72425	24
72425	24
72427	24
72428	28
72422	25
72421	28
72421	24
72421	20
72432	28
72426	28
72424	28
72425	21
72426	28
72434	24
72430	25
72428	23
72426	29
72421	24
72421	28
72421	28
72429	28
72430	28
72427	24
72425	28
72422	21
72421	28
72421	29
72421	24
72427	28
72426	28
72423	29
72424	28
72427	28
72433	28
72431	25
72424	28
72424	27
72422	24
72421	28
72421	28
72427	24
72424	28
72427	21
72424	28
72423	21
72421	24
72421	24
72421	28
72428	21
72425	21
72424	28
72425	21
72427	28
72434	28
72429	25
72426	28
72424	29
72422	23
72421	28
72421	28
72427	21
72428	25
72427	18
72425	28
72422	21
72422	28
72421	29
72421	28
72431	24
72424	19
72428	23
72424	28
72432	28
72428	28
72434	28
72430	28
72425	30
72424	28
72421	28
72421	23
72421	21
72426	28
72429	28
72425	24
72423	28
72421	28
72421	29
72421	28
72430	28
72427	28
72424	28
72424	24
72427	24
72433	28
72430	25
72430	28
72425	26
72422	24
72422	28
72421	28
72427	28
72424	28
72425	28
72426	28
72422	24
72421	24
72421	21
72421	28
72434	28
72427	28
72424	28
72424	21
72426	24
72434	28
72432	29
72425	24
72424	23
72422	21
72422	23
72421	24
72433	28
72427	28
72427	28
72425	28
72423	21
72421	28
72421	29
72421	28
72426	24
72425	24
72424	18
72424	28
72427	21
72433	24
72429	25
72424	24
72424	24
72421	28
72421	28
72421	28
72427	24
72424	28
72429	24
72424	28
72422	25
72421	28
72421	29
72420	28
72428	28
72425	23
72425	28
72424	24
72426	28
72434	28
72429	25
72424	28
72425	26
72421	24
72421	28
72421	28
72426	28
72425	28
72427	28
72428	21
72422	28
72422	28
72421	29
72421	28
72429	28
72425	28
72425	21
72431	21
72425	24
72433	28
72430	25
72433	28
72425	26
72421	24
72421	28
72421	24
72427	28
72424	29
72424	23
72427	28
72422	24
72421	28
72421	29
72421	28
72429	23
72423	25
72423	28
72423	29
72430	28
72434	29
72429	25
72430	28
72425	21
72422	24
72422	24
72421	21
72427	28
72424	28
72432	28
72427	28
72423	25
72421	28
72421	21
72422	20
72431	28
72426	28
72425	24
72424	21
72424	28
72434	21
72428	25
72425	24
72425	29
72421	24
72421	28
72421	28
72436	28
72430	28
72428	21
72427	28
72422	24
72421	28
72421	29
72421	24
72428	28
72425	28
72423	21
72424	22
72424	21
72434	28
72430	25
72424	28
72425	26
72421	28
72421	21
72421	28
72427	28
72423	23
72427	21
72426	28
72423	25
72421	28
72421	29
72421	28
72433	28
72426	24
72425	24
72424	24
72429	28
72434	28
72429	25
72425	28
72425	23
72421	28
72421	28
72421	28
72428	24
72424	28
72425	21
72427	28
72423	25
72421	28
72421	29
72421	28
72426	28
72425	24
72428	28
72425	24
72425	28
72433	28
72430	25
72425	28
72424	26
72422	28
72421	28
72421	28
72426	28
72423	29
72424	24
72426	28
72423	22
72421	28
72421	21
72421	28
72426	28
72424	24
72426	28
72425	28
72427	21
72435	28
72430	25
72431	28
72425	26
72422	23
72421	28
72421	28
72427	23
72424	28
72430	24
72427	28
72423	25
72421	28
72421	29
72421	28
72431	28
72426	21
72424	28
72423	28
72425	27
72434	28
72429	24
72425	22
72424	22
72422	28
72421	23
72421	28
72428	19
72424	24
72426	28
72428	24
72422	25
72421	28
72421	29
72421	28
72430	23
72425	24
72425	28
72424	28
72425	24
72434	21
72430	25
72425	25
72425	21
72422	28
72421	28
72422	28
72430	28
72426	28
72426	24
72424	24
72422	28
72421	28
72421	29
72421	28
72427	19
72424	21
72429	23
72426	28
72432	28
72433	28
72431	28
72424	24
72424	29
72421	28
72421	28
72421	28
72431	28
72424	28
72429	27
72426	28
72422	25
72422	28
72421	29
72421	28
72427	28
72425	24
72426	24
72428	27
72433	28
72434	28
72428	25
72425	22
72425	26
72421	22
72421	24
72421	21
72425	28
72426	28
72425	28
72425	28
72423	21
72421	28
72421	24
72421	28
72426	21
72423	28
72423	28
72426	28
72426	28
72434	28
72429	28
72431	28
72425	24
72422	24
72421	21
72421	24
72427	23
72426	28
72426	24
72425	24
72422	21
72422	22
72421	29
72421	21
72432	28
72425	24
72424	28
72427	21
72428	27
72434	28
72430	22
72424	28
72424	24
72421	24
72421	28
72421	24
72427	22
72426	28
72425	24
72425	28
72423	21
72421	28
72421	29
72421	24
72432	28
72425	28
72423	22
72435	28
72428	24
72434	28
72430	25
72425	24
72424	29
72422	24
72421	21
72421	21
72427	28
72428	24
72425	28
72424	22
72423	25
72422	28
72421	29
72420	28
72429	24
72424	24
72424	28
72426	28
72425	28
72437	28
72429	25
72425	28
72424	24
72423	28
72422	28
72421	28
72426	28
72427	28
72425	21
72425	28
72422	21
72421	21
72421	29
72421	21
72427	21
72428	23
72427	19
72428	28
72424	28
72434	28
72429	22
72433	28
72425	29
72421	28
72421	28
72421	28
72432	23
72430	28
72433	23
72429	28
72423	25
72422	21
72421	21
72421	21
72428	24
72424	21
72424	28
72426	21
72430	28
72434	28
72430	25
72430	21
72425	21
72422	28
72421	19
72421	28
72425	24
72427	23
72429	28
72426	23
72423	25
72421	28
72421	29
72421	21
72435	28
72426	23
72425	21
72427	28
72426	24
72434	28
72430	25
72425	24
72424	26
72422	22
72421	28
72421	28
72427	23
72427	28
72425	28
72425	24
72422	21
72421	28
72421	29
72421	28
72428	28
72424	28
72423	24
72433	28
72427	28
72434	23
72431	25
72430	23
72428	26
72422	28
72421	21
72421	24
72427	23
72427	24
72426	24
72424	28
72422	25
72421	29
72421	24
72421	28
72431	28
72427	21
72424	18
72425	28
72424	18
72435	21
72430	25
72424	19
72424	26
72421	24
72421	24
72422	28
72427	28
72427	24
72425	23
72425	28
72423	25
72421	24
72421	24
72421	24
72428	24
72425	25
72427	28
72426	28
72424	28
72434	24
72430	25
72425	28
72429	26
72422	28
72422	28
72421	28
72428	28
72431	24
72425	28
72424	28
72423	21
72421	28
72421	29
72421	28
72426	28
72423	21
72425	28
72428	28
72426	28
72434	28
72430	25
72430	23
72425	29
72422	24
72421	28
72421	28
72426	24
72425	26
72427	28
72424	28
72422	21
72421	28
72421	21
72421	28
72439	20
72430	28
72428	28
72427	24
72431	18
72430	28
72434	25
72428	28
72424	29
72424	22
72421	21
72421	28
72427	28
72424	28
72429	28
72425	23
72423	28
72421	24
72421	24
72421	21
72427	24
72423	21
72424	23
72423	28
72430	28
72429	28
72434	25
72428	24
72425	24
72423	28
72422	28
72421	28
72421	28
72426	28
72427	21
72427	28
72423	25
72421	28
72421	29
72421	28
72429	28
72424	28
72425	28
72424	24
72427	24
72434	28
72430	25
72424	28
72424	26
72421	21
72421	28
72421	28
72425	28
72426	28
72427	21
72426	28
72423	25
72422	28
72421	23
72420	28
72428	24
72425	24
72426	23
72424	24
72432	28
72434	28
72429	29
72427	21
72425	24
72421	28
72422	28
72421	28
72427	28
72423	24
72427	28
72428	21
72423	21
72421	28
72421	21
72421	18
72429	28
72424	28
72423	28
72425	28
72426	24
72434	21
72430	25
72431	24
72425	21
72422	24
72421	28
72421	28
72426	28
72424	25
72430	28
72426	28
72422	25
72421	28
72421	29
72421	24
72429	28
72425	28
72426	23
72425	28
72428	21
72433	28
72428	25
72424	24
72424	24
72422	24
72421	28
72421	28
72427	28
72425	24
72430	23
72426	29
72422	24
72421	21
72421	21
72421	28
72429	21
72425	23
72423	28
72423	21
72426	28
72434	28
72429	21
72425	28
72424	24
72422	21
72422	28
72421	28
72426	28
72424	29
72427	28
72426	24
72423	23
72421	21
72421	24
72421	28
72429	28
72425	24
72424	28
72424	28
72428	28
72434	28
72439	23
72434	24
72427	26
72421	28
72421	28
72421	28
72426	25
72435	24
72431	23
72427	24
72424	28
72422	28
72421	29
72421	21
72430	28
72425	22
72427	24
72428	21
72428	24
72434	28
72431	22
72433	28
72426	29
72422	28
72421	23
72421	28
72427	21
72428	28
72427	24
72427	23
72422	25
72421	28
72421	23
72421	28
72431	28
72425	28
72424	28
72424	24
72426	24
72435	28
72429	29
72430	28
72426	26
72422	18
72421	28
72421	21
72426	28
72424	24
72428	28
72425	29
72423	25
72421	28
72421	24
72421	23
72431	28
72425	28
72424	24
72424	24
72433	24
72434	28
72430	25
72425	24
72424	26
72421	21
72421	24
72421	28
72428	28
72424	25
72428	19
72426	28
72423	21
72421	28
72421	24
72421	28
72428	28
72424	19
72424	28
72424	28
72424	26
72434	28
72430	25
72424	28
72424	26
72421	21
72421	28
72421	28
72431	23
72425	24
72426	24
72426	28
72423	25
72422	28
72421	29
72421	28
72427	25
72424	29
72424	24
72424	24
72423	24
72434	28
72432	25
72424	28
72424	24
72421	22
72421	23
72421	28
72426	28
72424	28
72427	28
72427	28
72422	25
72421	28
72421	24
72421	28
72427	24
72425	18
72426	28
72424	29
72428	28
72433	28
72430	24
72424	28
72424	26
72421	24
72421	28
72421	28
72427	28
72424	28
72423	24
72425	29
72423	24
72421	28
72422	29
72421	28
72429	28
72425	24
72424	28
72429	18
72428	28
72434	28
72430	22
72430	23
72426	29
72422	28
72421	28
72421	28
72432	28
72425	28
72425	28
72427	28
72423	25
72421	28
72421	29
72421	24
72431	21
72425	28
72427	21
72424	24
72425	28
72433	24
72432	25
72425	28
72425	29
72421	28
72421	28
72421	21
72429	23
72425	28
72427	28
72426	28
72422	24
72421	28
72421	29
72421	28
72427	28
72424	24
72425	24
72425	28
72424	28
72434	28
72430	25
72425	24
72424	26
72421	28
72421	28
72422	24
72432	28
72431	28
72427	28
72426	28
72422	25
72422	28
72421	29
72421	28
72428	28
72424	28
72424	28
72424	28
72425	28
72435	28
72431	25
72425	24
72424	26
72421	28
72421	28
72422	23
72428	28
72424	28
72423	28
72428	28
72422	21
72421	21
72421	21
72421	28
72430	24
72425	28
72425	21
72424	23
72432	21
72434	28
72430	25
72424	25
72427	26
72421	24
72421	28
72421	28
72428	28
72424	24
72423	24
72426	23
72422	21
72421	28
72421	24
72421	28
72426	24
72424	28
72425	28
72427	28
72426	24
72434	29
72429	25
72430	28
72425	24
72421	22
72421	21
72422	28
72428	21
72425	28
72424	28
72423	28
72422	24
72421	24
72421	29
72421	24
72431	21
72425	28
72425	21
72426	24
72427	24
72434	28
72429	25
72425	21
72424	21
72422	24
72421	28
72421	21
72430	21
72424	29
72425	28
72424	28
72422	18
72421	23
72421	29
72421	28
72426	28
72425	22
72427	23
72425	18
72428	24
72435	28
72429	25
72427	25
72427	26
72422	24
72421	28
72421	28
72429	28
72429	28
72431	28
72427	24
72423	21
72421	28
72421	29
72421	28
72427	28
72424	29
72428	28
72425	24
72424	28
72434	28
72429	25
72424	24
72424	21
72422	23
72421	21
72421	24
72429	24
72425	28
72424	24
72427	28
72423	25
72421	28
72421	29
72421	21
72430	28
72424	28
72428	28
72426	28
72424	28
72434	28
72431	25
72433	21
72427	26
72421	22
72422	28
72421	28
72429	24
72425	28
72423	24
72425	24
72423	25
72421	28
72421	29
72420	23
72428	21
72424	24
72426	28
72429	21
72429	23
72434	29
72431	25
72431	28
72426	29
72422	28
72421	28
72421	28
72429	24
72425	24
72424	24
72424	28
72423	25
72421	28
72421	29
72421	28
72428	18
72431	28
72426	25
72427	28
72424	21
72434	23
72431	25
72425	24
72424	21
72421	24
72421	28
72421	28
72434	22
72428	29
72425	24
72428	28
72422	25
72421	28
72421	29
72421	28
72428	28
72425	28
72424	28
72425	28
72426	24
72433	28
72429	25
72425	21
72425	24
72421	28
72421	23
72421	23
72427	19
72427	28
72430	28
72426	28
72422	25
72421	25
72421	29
72421	21
72431	28
72425	28
72424	28
72426	28
72424	19
72434	28
72430	29
72431	23
72426	23
72422	28
72421	21
72421	21
72426	28
72427	28
72426	21
72426	28
72422	21
72421	28
72421	29
72421	28
72428	21
72424	28
72425	28
72427	28
72426	28
72433	21
72431	25
72425	28
72424	23
72422	28
72421	28
72421	28
72426	28
72427	28
72425	25
72430	28
72423	28
72421	24
72421	29
72421	28
72432	28
72427	28
72424	28
72427	21
72426	29
72434	21
72431	25
72431	28
72426	26
72422	24
72422	28
72421	28
72429	28
72427	28
72427	28
72425	28
72423	24
72421	28
72421	29
72421	28
72431	28
72425	29
72427	21
72427	23
72429	28
72435	23
72429	25
72425	22
72424	24
72421	28
72421	28
72421	28
72428	24
72427	24
72431	28
72427	28
72423	25
72421	28
72421	29
72421	28
72428	25
72425	28
72425	28
72427	23
72425	21
72433	29
72429	25
72425	24
72424	24
72421	28
72421	28
72421	23
72427	23
72426	28
72426	28
72429	28
72422	25
72421	28
72421	29
72421	28
72427	21
72424	28
72424	28
72427	28
72426	28
72433	24
72457	25
72434	28
72426	26
72421	24
72422	28
72421	28
72428	23
72428	28
72426	28
72426	28
72423	28
72421	28
72421	29
72421	28
72430	28
72425	21
72426	21
72426	22
72433	28
72434	28
72429	25
72428	28
72425	30
72422	28
72422	28
72421	28
72432	28
72429	23
72425	21
72426	24
72423	25
72421	24
72421	24
72421	28
72428	18
72424	18
72424	28
72426	28
72426	23
72434	28
72433	25
72433	21
72427	26
72421	28
72422	28
72421	28
72428	28
72427	28
72425	28
72425	24
72423	25
72421	28
72421	29
72422	27
72431	28
72425	24
72424	28
72426	28
72424	22
72466	29
72436	25
72426	28
72424	24
72424	24
72425	18
72424	28
72425	28
72427	21
72424	28
72424	28
72427	21
72423	28
72423	29
72425	24
72423	24
72425	24
72424	28
72426	28
72424	28
72424	28
72425	21
72424	28
72424	29
72423	28
72423	28
72424	28
72423	28
72425	28
72426	28
72424	21
72426	25
72430	28
72425	29
72425	28
72423	28
72424	28
72424	24
72424	28
72425	28
72424	28
72425	22
72424	28
72423	29
72424	21
72423	22
72423	28
72426	28
72424	19
72425	27
72434	28
72430	25
72426	23
72425	24
72424	28
72424	28
72428	28
72428	28
72425	22
72425	21
72424	24
72425	25
72431	21
72426	21
72424	29
72424	28
72424	24
72423	21
72429	28
72426	24
72424	28
72425	25
72423	29
72429	29
72425	24
72424	21
72424	28
72424	21
72425	28
72426	28
72424	24
72427	25
72433	28
72426	29
72424	24
72424	28
72424	28
72424	21
72423	28
72427	28
72425	28
72426	22
72423	29
72423	29
72424	26
72425	19
72427	23
72424	28
72424	21
72428	28
72426	28
72425	25
72423	24
72423	29
72424	29
72424	28
72424	24
72425	24
72424	29
72426	28
72432	28
72428	25
72424	24
72424	29
72424	28
72425	23
72424	28
72423	21
72423	24
72428	28
72426	28
72425	25
72424	28
72424	29
72423	24
72424	24
72423	28
72423	28
72423	29
72426	28
72425	24
72425	22
72431	28
72425	29
72424	28
72424	28
72424	29
72423	28
72423	28
72426	28
72425	28
72426	24
72423	24
72424	29
72423	29
72423	28
72425	28
72424	24
72424	28
72426	27
72426	24
72428	23
72425	28
72424	29
72424	28
72423	28
72424	28
72435	28
72429	24
72427	28
72424	28
72430	25
72425	24
72424	29
72424	29
72424	21
72423	21
72424	28
72423	25
72425	24
72424	23
72425	25
72424	28
72424	29
72424	28
72423	28
72423	28
72423	28
72423	28
72426	23
72424	29
72425	24
72433	28
72426	21
72424	21
72423	21
72423	28
72423	21
72424	24
72426	28
72424	24
72425	24
72423	28
72423	29
72424	28
72424	24
72423	23
72423	28
72424	28
72426	28
72425	25
72425	28
72423	28
72425	29
72424	24
72423	24
72423	24
72425	24
72424	28
72425	28
72425	28
72426	25
72427	24
72426	24
72424	18
72423	28
72423	28
72424	24
72423	28
72425	28
72427	28
72426	21
72424	28
72423	29
72424	24
72423	24
72423	28
72423	28
72423	24
72426	28
72425	28
72425	21
72429	28
72424	29
72428	28
72426	28
72424	21
72424	19
72423	28
72428	28
72427	28
72426	25
72424	28
72424	29
72423	28
72425	21
72424	24
72424	21
72423	28
72423	26
72428	28
72425	25
72423	28
72423	29
72425	24
72425	21
72423	28
72424	24
72424	28
72431	28
72425	28
72426	25
72423	21
72424	29
72424	28
72425	24
72425	28
72424	28
72423	21
72423	28
72425	24
72426	19
72424	28
72424	29
72424	21
72423	24
72424	24
72426	24
72425	28
72425	22
72426	25
72425	25
72432	21
72430	29
72427	28
72425	28
72425	28
72425	24
72424	28
72424	28
72426	21
72428	25
72429	23
72426	21
72424	28
72425	28
72429	21
72425	21
72425	28
72423	21
72427	28
72426	24
72424	28
72423	21
72423	28
72423	24
72423	23
72427	29
72426	28
72425	24
72427	24
72426	21
72428	21
72425	18
72426	28
72424	28
72424	21
72426	28
72424	28
72425	21
72434	28
72428	21
72430	24
72427	29
72425	28
72424	29
72423	24
72424	28
72424	24
72425	28
72425	28
72426	21
72428	23
72424	21
72423	28
72423	28
72423	28
72423	18
72424	28
72423	28
72426	28
72425	25
72424	28
72434	21
72429	28
72425	28
72425	28
72424	24
72423	28
72426	27
72429	28
72426	22
72424	24
72428	24
72426	28
72424	28
72423	28
72425	21
72424	28
72425	18
72426	28
72425	25
72434	28
72429	29
72424	29
72424	29
72423	28
72423	28
72424	28
72425	24
72426	24
72428	24
72424	23
72423	30
72423	18
72424	28
72423	24
72423	24
72423	28
72425	28
72426	28
72426	25
72433	21
72426	21
72424	28
72424	29
72424	24
72424	24
72424	28
72424	24
72427	28
72426	25
72424	21
72423	29
72424	28
72425	28
72425	21
72423	28
72425	18
72423	27
72431	23
72427	18
72424	28
72423	21
72424	24
72423	24
72423	28
72425	28
72424	28
72429	28
72429	28
72427	25
72425	29
72434	29
72426	28
72424	28
72424	28
72424	24
72424	28
72424	21
72426	21
72427	22
72424	28
72425	29
72424	29
72424	28
72424	28
72423	28
72423	21
72425	28
72426	24
72426	21
72429	24
72424	30
72423	28
72424	24
72423	28
72425	21
72424	28
72423	23
72426	21
72425	25
72425	18
72424	29
72423	24
72423	28
72423	28
72424	24
72423	28
72423	24
72426	28
72428	25
72425	28
72425	30
72424	28
72423	28
72424	24
72427	19
72426	24
72427	28
72427	21
72426	22
72423	28
72425	29
72424	28
72423	29
72426	28
72423	24
72423	28
72423	28
72426	24
72426	23
72426	28
72426	30
72424	21
72423	24
72423	28
72423	24
72423	18
72426	24
72424	24
72426	24
72431	28
72427	29
72425	23
72424	21
72424	24
72424	24
72424	28
72423	28
72423	28
72428	25
72423	28
72423	29
72425	24
72425	24
72424	24
72423	28
72424	21
72423	21
72425	23
72428	28
72424	24
72424	29
72424	24
72425	28
72424	28
72425	21
72424	24
72424	18
72423	28
72428	25
72423	28
72424	29
72423	24
72425	18
72423	28
72425	24
72425	24
72424	24
72424	28
72428	24
72424	21
72424	24
72423	28
72425	28
72425	21
72423	24
72423	28
72425	23
72423	24
72429	25
72429	21
72424	29
72424	28
72423	28
72424	24
72424	28
72423	24
72424	28
72423	23
72428	28
72425	28
72423	29
72423	28
72424	28
72424	28
72423	24
72423	21
72423	24
72424	28
72428	25
